Composers,Composer last name,Famous violinists and pianists,Musical instrument,'Artist, conductor, orchestra, piece name mentioned',Genre,Piece type,completeness
John Laurence Seymour ,Laurence Seymour ,,,,,,
Giovanni Sgambati ,Sgambati ,,,,,,
Vladimir Shainsky ,Shainsky ,,,,,,
Tolib Shakhidi ,Shakhidi ,,,,,,
Ravi Shankar ,Shankar ,,,,,,
Ralph Shapey ,Shapey ,,,,,,
Alex Shapiro ,Shapiro ,,,,,,
Michael Jeffrey Shapiro ,Jeffrey Shapiro ,,,,,,
Christopher Shaw ,Shaw ,,,,,,
Rodion Shchedrin ,Shchedrin ,,,,,,
Alexander Shchetynsky ,Shchetynsky ,,,,,,
Vissarion Shebalin ,Shebalin ,,,,,,
Sinyan Shen ,Shen ,,,,,,
Richard Shephard ,Shephard ,,,,,,
Arthur Shepherd ,Shepherd ,,,,,,
John Sheppard ,Sheppard ,,,,,,
Charles Shere ,Shere ,,,,,,
Bright Sheng ,Sheng ,,,,,,
Gordon Sherwood ,Sherwood ,,,,,,
William Shield ,Shield ,,,,,,
Alice Shields ,Shields ,,,,,,
Seymour Shifrin ,Shifrin ,,,,,,
Clare Shore ,Shore ,,,,,,
Howard Shore ,Shore ,,,,,,
Gregory Short ,Short ,,,,,,
Dmitri Shostakovich ,Shostakovich ,,,,,,
Hugh Shrapnel ,Shrapnel ,,,,,,
Alan Shulman ,Shulman ,,,,,,
Obadiah Shuttleworth ,Shuttleworth ,,,,,,
Jean Sibelius ,Sibelius ,,,,,,
Paul Siefert ,Siefert ,,,,,,
Elie Siegmeister ,Siegmeister ,,,,,,
Arlene Sierra ,Sierra ,,,,,,
Roberto Sierra ,Sierra ,,,,,,
Albert Siklós  ,Siklós  ,,,,,,
Sheila Silver ,Silver ,,,,,,
Valentin Silvestrov ,Silvestrov ,,,,,,
William Simmes ,Simmes ,,,,,,
Achille Simonetti ,Simonetti ,,,,,,
Rudolph Simonsen ,Simonsen ,,,,,,
Ezra Sims ,Sims ,,,,,,
Christopher Simpson ,Simpson ,,,,,,
Dudley Simpson ,Simpson ,,,,,,
Robert Simpson ,Simpson ,,,,,,
Thomas Simpson ,Simpson ,,,,,,
Christian Sinding ,Sinding ,,,,,,
Jean-Baptiste Singelée ,Singelée ,,,,,,
Alvin Singleton ,Singleton ,,,,,,
Leone Sinigaglia ,Sinigaglia ,,,,,,
Giuseppe Sinopoli ,Sinopoli ,,,,,,
Nicolas Siret ,Siret ,,,,,,
Maddalena Laura Sirmen ,Laura Sirmen ,,,,,,
Larry Sitsky ,Sitsky ,,,,,,
Fredrik Sixten ,Sixten ,,,,,,
Todor Skalovski ,Skalovski ,,,,,,
Peter Skellern ,Skellern ,,,,,,
Howard Skempton ,Skempton ,,,,,,
Matthew Sklar ,Sklar ,,,,,,
František Škroup ,Škroup ,,,,,,
Jan Nepomuk Škroup ,Nepomuk Škroup ,,,,,,
Thomas Sleeper ,Sleeper ,,,,,,
Nicolas Slonimsky ,Slonimsky ,,,,,,
Haskell Small ,Small ,,,,,,
Antonio Smareglia ,Smareglia ,,,,,,
Bedřich Smetana ,Smetana ,,,,,,
Dmitri Smirnov ,Smirnov ,,,,,,
Leo Smit ,Smit ,,,,,,
Leo Smit ,Smit ,,,,,,
Alice Mary Smith ,Mary Smith ,,,,,,
Dave Smith ,Smith ,,,,,,
John Christopher Smith ,Christopher Smith ,,,,,,
John Stafford Smith ,Stafford Smith ,,,,,,
Julia Smith ,Smith ,,,,,,
Robert W. Smith ,W. Smith ,,,,,,
Sydney Smith ,Smith ,,,,,,
William Smith ,Smith ,,,,,,
William O. Smith ,O. Smith ,,,,,,
Adi Smolar ,Smolar ,,,,,,
Martin Smolka ,Smolka ,,,,,,
Ethel Smyth ,Smyth ,,,,,,
Ragnar Søderlind ,Søderlind ,,,,,,
August Söderman ,Söderman ,,,,,,
Nikolay Sokolov ,Sokolov ,,,,,,
Mikhail Sokolovsky ,Sokolovsky ,,,,,,
Solage ,,,,,,,
Juan María Solare ,María Solare ,,,,,,
Alessandro Solbiati ,Solbiati ,,,,,,
Antonio Soler ,Soler ,,,,,,
Temistocle Solera ,Solera ,,,,,,
Jean-Pierre Solié ,Solié ,,,,,,
Carlo Soliva ,Soliva ,,,,,,
Giovanni Sollima ,Sollima ,,,,,,
Edward Solomon ,Solomon ,,,,,,
Harry Somers ,Somers ,,,,,,
Arthur Somervell ,Somervell ,,,,,,
Giovanni Battista Somis ,Battista Somis ,,,,,,
S. P. Somtow  ,P. Somtow  ,,,,,,
Stephen Sondheim ,Sondheim ,,,,,,
Fernando Sor ,Sor ,,,,,,
Kaikhosru Shapurji Sorabji ,Shapurji Sorabji ,,,,,,
Francesco Soriano ,Soriano ,,,,,,
Luka Sorkočević ,Sorkočević ,,,,,,
Pablo Sorozábal ,Sorozábal ,,,,,,
Mauricio Sotelo ,Sotelo ,,,,,,
André Souris ,Souris ,,,,,,
John Philip Sousa ,Philip Sousa ,,,,,,
Leo Sowerby ,Sowerby ,,,,,,
Johannes Spech ,Spech ,,,,,,
Benjamin Speed ,Speed ,,,,,,
Alexander Spendiaryan ,Spendiaryan ,,,,,,
Johannes Matthias Sperger ,Matthias Sperger ,,,,,,
Johann Speth ,Speth ,,,,,,
Leo Spies ,Spies ,,,,,,
Francesco Spinacino ,Spinacino ,,,,,,
Georgia Spiropoulos ,Spiropoulos ,,,,,,
Louis Spohr ,Spohr ,,,,,,
Gaspare Spontini ,Spontini ,,,,,,
Peter Sprague ,Sprague ,,,,,,
Lewis Spratlan ,Spratlan ,,,,,,
Rudi Spring ,Spring ,,,,,,
Richard St. Clair ,St. Clair ,,,,,,
Pieter van der Staak ,van der Staak ,,,,,,
Annibale Stabile ,Stabile ,,,,,,
Johann Staden ,Staden ,,,,,,
Sigmund Theophil Staden ,Theophil Staden ,,,,,,
Hans Stadlmair ,Stadlmair ,,,,,,
John Stainer ,Stainer ,,,,,,
Camille-Marie Stamaty ,Stamaty ,,,,,,
Anton Stamitz ,Stamitz ,,,,,,
Carl Stamitz ,Stamitz ,,,,,,
Johann Stamitz ,Stamitz ,,,,,,
Jack Stamp ,Stamp ,,,,,,
Hatto Ständer ,Ständer ,,,,,,
Charles Villiers Stanford ,Villiers Stanford ,,,,,,
John Stanley ,Stanley ,,,,,,
Robert Starer ,Starer ,,,,,,
Joseph Starzer ,Starzer ,,,,,,
Roman Statkowski ,Statkowski ,,,,,,
Maria Fredrica von Stedingk ,Fredrica von Stedingk ,,,,,,
Christopher Steel ,Steel ,,,,,,
Agostino Steffani ,Steffani ,,,,,,
Daniel Steibelt ,Steibelt ,,,,,,
Johann Ulrich Steigleder ,Ulrich Steigleder ,,,,,,
Max Steiner ,Steiner ,,,,,,
Jim Steinman ,Steinman ,,,,,,
Wilhelm Stenhammar ,Stenhammar ,,,,,,
Rudi Stephan ,Stephan ,,,,,,
George Stephănescu ,Stephănescu ,,,,,,
Johann Franz Xaver Sterkel ,Franz Xaver Sterkel ,,,,,,
Daniel Sternefeld ,Sternefeld ,,,,,,
Bernard Stevens ,Stevens ,,,,,,
Ernstalbrecht Stiebler ,Stiebler ,,,,,,
William Grant Still ,Grant Still ,,,,,,
Karlheinz Stockhausen ,Stockhausen ,,,,,,
Robert Stoepel ,Stoepel ,,,,,,
Petar Stojanović ,Stojanović ,,,,,,
Johannes de Stokem ,de Stokem ,,,,,,
Robert Stolz ,Stolz ,,,,,,
Thomas Stoltzer ,Stoltzer ,,,,,,
Kurt-Heinz Stolze ,Stolze ,,,,,,
Gottfried Heinrich Stölzel ,Heinrich Stölzel ,,,,,,
Ingrid Stölzel ,Stölzel ,,,,,,
Nathaniel Stookey ,Stookey ,,,,,,
Bernardo Storace ,Storace ,,,,,,
Stephen Storace ,Storace ,,,,,,
Herbert Stothart ,Stothart ,,,,,,
Alessandro Stradella ,Stradella ,,,,,,
Robert Strassburg ,Strassburg ,,,,,,
Georg Christoph Strattner ,Christoph Strattner ,,,,,,
Christoph Straus ,Straus ,,,,,,
Oscar Straus ,Straus ,,,,,,
Johann Strauss I ,Strauss I ,,,,,,
Johann Strauss II ,Strauss II ,,,,,,
Josef Strauss ,Strauss ,,,,,,
Richard Strauss ,Strauss ,,,,,,
Igor Stravinsky ,Stravinsky ,,,,,,
Soulima Stravinsky ,Stravinsky ,,,,,,
Heinrich Strecker ,Strecker ,,,,,,
Alessandro Striggio ,Striggio ,,,,,,
Siegfried Strohbach ,Strohbach ,,,,,,
George Strong ,Strong ,,,,,,
Barbara Strozzi ,Strozzi ,,,,,,
Delphin Strungk ,Strungk ,,,,,,
Nicolaus Adam Strungk ,Adam Strungk ,,,,,,
Clive Strutt ,Strutt ,,,,,,
Jean-Baptiste Stuck ,Stuck ,,,,,,
Steven Stucky ,Stucky ,,,,,,
Morton Subotnick ,Subotnick ,,,,,,
Eugen Suchoň ,Suchoň ,,,,,,
Peeter Süda ,Süda ,,,,,,
Dana Suesse ,Suesse ,,,,,,
Rezső Sugár ,Sugár ,,,,,,
Josef Suk ,Suk ,,,,,,
Stjepan Šulek ,Šulek ,,,,,,
Arthur Sullivan ,Sullivan ,,,,,,
Herbert Sumsion ,Sumsion ,,,,,,
Franz von Suppé ,von Suppé ,,,,,,
Carlos Surinach ,Surinach ,,,,,,
Conrad Susa ,Susa ,,,,,,
Tielman Susato ,Susato ,,,,,,
Franz Xaver Süssmayr ,Xaver Süssmayr ,,,,,,
Heinrich Sutermeister ,Sutermeister ,,,,,,
Margaret Sutherland ,Sutherland ,,,,,,
Johan Svendsen ,Svendsen ,,,,,,
Georgy Sviridov ,Sviridov ,,,,,,
Tomas Svoboda ,Svoboda ,,,,,,
Jan Swafford ,Swafford ,,,,,,
Donald Swann ,Swann ,,,,,,
Giles Swayne ,Swayne ,,,,,,
Jan Pieterszoon Sweelinck ,Pieterszoon Sweelinck ,,,,,,
William Sweeney ,Sweeney ,,,,,,
Ferenc Szabó ,Szabó ,,,,,,
Stanisław Sylwester Szarzyński ,Sylwester Szarzyński ,,,,,,
Tomasz Szadek ,Szadek ,,,,,,
Zsigmond Szathmáry ,Szathmáry ,,,,,,
Tadeusz Szeligowski ,Szeligowski ,,,,,,
Albert Szirmai  ,Szirmai  ,,,,,,
Władysław Szpilman ,Szpilman ,,,,,,
Maria Agata Szymanowska ,Agata Szymanowska ,,,,,,
Karol Szymanowski ,Szymanowski ,,,,,,
Emil Tabakov ,Tabakov ,,,,,,
Paul Taffanel ,Taffanel ,,,,,,
Walter Taieb ,Taieb ,,,,,,
Germaine Tailleferre ,Tailleferre ,,,,,,
Ayuo Takahashi ,Takahashi ,,,,,,
Yuji Takahashi ,Takahashi ,,,,,,
Tōru Takemitsu ,Takemitsu ,,,,,,
Otar Taktakishvili ,Taktakishvili ,,,,,,
Tan Yan Zhang ,Yan Zhang ,,,,,,
Josef Tal ,Tal ,,,,,,
Joby Talbot ,Talbot ,,,,,,
Thomas Tallis ,Tallis ,,,,,,
Louise Talma ,Talma ,,,,,,
Yankel Talmud ,Talmud ,,,,,,
Eino Tamberg ,Tamberg ,,,,,,
David Tamkin ,Tamkin ,,,,,,
Bertha Tammelin ,Tammelin ,,,,,,
Tan Dun ,Dun ,,,,,,
Kohei Tanaka ,Tanaka ,,,,,,
Alexander Taneyev ,Taneyev ,,,,,,
Sergei Taneyev ,Taneyev ,,,,,,
Alexandre Tansman ,Tansman ,,,,,,
Johannes Tapissier ,Tapissier ,,,,,,
Tapšiẖuni ,,,,,,,
Angelo Tarchi ,Tarchi ,,,,,,
Mikael Tariverdiev ,Tariverdiev ,,,,,,
Vladimir Tarnopolsky ,Tarnopolsky ,,,,,,
Francisco Tárrega ,Tárrega ,,,,,,
Giuseppe Tartini ,Tartini ,,,,,,
Phyllis Tate ,Tate ,,,,,,
Emil Taubert ,Taubert ,,,,,,
Wilhelm Taubert ,Taubert ,,,,,,
Franz Tausch ,Tausch ,,,,,,
Carl Tausig ,Tausig ,,,,,,
John Tavener ,Tavener ,,,,,,
John Taverner ,Taverner ,,,,,,
Deems Taylor ,Taylor ,,,,,,
Matthew Taylor ,Taylor ,,,,,,
Raynor Taylor ,Taylor ,,,,,,
Boris Tchaikovsky  ,Tchaikovsky  ,,,,,,
Pyotr Ilyich Tchaikovsky ,Ilyich Tchaikovsky ,,,,,,
Alexander Tcherepnin ,Tcherepnin ,,,,,,
Ivan Tcherepnin ,Tcherepnin ,,,,,,
Nikolai Tcherepnin ,Tcherepnin ,,,,,,
Serge Tcherepnin ,Tcherepnin ,,,,,,
António Teixeira ,Teixeira ,,,,,,
Jeroen Tel ,Tel ,,,,,,
Georg Philipp Telemann ,Philipp Telemann ,,,,,,
Thomas Tellefsen ,Tellefsen ,,,,,,
Alec Templeton ,Templeton ,,,,,,
James Tenney ,Tenney ,,,,,,
Octave Octavian Teodorescu ,Octavian Teodorescu ,,,,,,
Domènech Terradellas ,Terradellas ,,,,,,
Claude Terrasse ,Terrasse ,,,,,,
Melchior Teschner ,Teschner ,,,,,,
John Tesh ,Tesh ,,,,,,
Flavio Testi ,Testi ,,,,,,
George Thalben-Ball ,Thalben-Ball ,,,,,,
Sigismond Thalberg ,Thalberg ,,,,,,
Johann Theile ,Theile ,,,,,,
Mikis Theodorakis ,Theodorakis ,,,,,,
Károly Thern ,Thern ,,,,,,
István Thomán ,Thomán ,,,,,,
Ambroise Thomas ,Thomas ,,,,,,
Randall Thompson ,Thompson ,,,,,,
Robert Scott Thompson ,Scott Thompson ,,,,,,
César Thomson ,Thomson ,,,,,,
Virgil Thomson ,Thomson ,,,,,,
Francis Thorne ,Thorne ,,,,,,
John Thow ,Thow ,,,,,,
Ludwig Thuille ,Thuille ,,,,,,
Frank Ticheli ,Ticheli ,,,,,,
Otto Albert Tichý ,Albert Tichý ,,,,,,
Jukka Tiensuu ,Tiensuu ,,,,,,
Anton Ferdinand Tietz ,Ferdinand Tietz ,,,,,,
Ivo Tijardović ,Tijardović ,,,,,,
Frederick C. Tillis ,C. Tillis ,,,,,,
Michael Tilson Thomas ,Tilson Thomas ,,,,,,
Christopher Tin ,Tin ,,,,,,
Johannes Tinctoris ,Tinctoris ,,,,,,
Edgar Tinel ,Tinel ,,,,,,
Luís Tinoco ,Tinoco ,,,,,,
Dimitri Tiomkin ,Tiomkin ,,,,,,
Michael Tippett ,Tippett ,,,,,,
Boris Tishchenko ,Tishchenko ,,,,,,
Jean Titelouze ,Titelouze ,,,,,,
Alexey Nikolayevich Titov ,Nikolayevich Titov ,,,,,,
Katia Tiutiunnik ,Tiutiunnik ,,,,,,
Rudolf Tobias ,Tobias ,,,,,,
Helen Tobias-Duesberg ,Tobias-Duesberg ,,,,,,
Ernst Toch ,Toch ,,,,,,
Camillo Togni ,Togni ,,,,,,
George Tolhurst ,Tolhurst ,,,,,,
Václav Tomášek ,Tomášek ,,,,,,
Henri Tomasi ,Tomasi ,,,,,,
Marko Tomasović ,Tomasović ,,,,,,
Thomas Tomkins ,Tomkins ,,,,,,
Giuseppe Torelli ,Torelli ,,,,,,
Michael Torke ,Torke ,,,,,,
Mel Tormé ,Tormé ,,,,,,
Francisco de la Torre ,de la Torre ,,,,,,
Tomás de Torrejón y Velasco ,de Torrejón y Velasco ,,,,,,
José de Torres ,de Torres ,,,,,,
Federico Moreno Torroba ,Moreno Torroba ,,,,,,
Paul Tortelier ,Tortelier ,,,,,,
Paolo Tosti ,Tosti ,,,,,,
Charles Tournemire ,Tournemire ,,,,,,
Allen Toussaint ,Toussaint ,,,,,,
Donald Francis Tovey ,Francis Tovey ,,,,,,
Joan Tower ,Tower ,,,,,,
Geoffrey Toye ,Toye ,,,,,,
Antonio Tozzi ,Tozzi ,,,,,,
Giovanni Maria Trabaci ,Maria Trabaci ,,,,,,
Tommaso Traetta ,Traetta ,,,,,,
Cornel Trăilescu ,Trăilescu ,,,,,,
Jean Balthasar Tricklir ,Balthasar Tricklir ,,,,,,
Giacomo Tritto ,Tritto ,,,,,,
Bartolomeo Tromboncino ,Tromboncino ,,,,,,
Friedrich Hieronymus Truhn ,Hieronymus Truhn ,,,,,,
Frankie Trumbauer ,Trumbauer ,,,,,,
Harold Truscott ,Truscott ,,,,,,
Julia Tsenova ,Tsenova ,,,,,,
Eduard Tubin ,Tubin ,,,,,,
Tui St. George Tucker ,St. George Tucker ,,,,,,
Erik Tulindberg ,Tulindberg ,,,,,,
František Tůma ,Tůma ,,,,,,
Franz Tunder ,Tunder ,,,,,,
Joaquín Turina ,Turina ,,,,,,
Francesco Turini ,Turini ,,,,,,
Daniel Gottlob Türk ,Gottlob Türk ,,,,,,
Mark-Anthony Turnage ,Turnage ,,,,,,
William Turner ,Turner ,,,,,,
Roman Turovsky-Savchuk ,Turovsky-Savchuk ,,,,,,
Marco Tutino ,Tutino ,,,,,,
Kalervo Tuukkanen ,Tuukkanen ,,,,,,
Erkki-Sven Tüür ,Tüür ,,,,,,
Geirr Tveitt ,Tveitt ,,,,,,
Merlijn Twaalfhoven ,Twaalfhoven ,,,,,,
Tyagaraja ,,,,,,,
Christopher Tye ,Tye ,,,,,,
Georges Tzipine ,Tzipine ,,,,,,
Tyler Joseph ,Joseph ,,,,,,
Friedrich Christian Hermann Uber ,Christian Hermann Uber ,,,,,,
Marco Uccellini ,Uccellini ,,,,,,
Martin Andreas Udbye ,Andreas Udbye ,,,,,,
Nobuo Uematsu ,Uematsu ,,,,,,
Vincenzo Ugolini ,Ugolini ,,,,,,
Alfred Uhl ,Uhl ,,,,,,
Viktor Ullmann ,Ullmann ,,,,,,
Chinary Ung ,Ung ,,,,,,
Benjamin Carl Unseld ,Carl Unseld ,,,,,,
Erich Urbanner ,Urbanner ,,,,,,
Urẖiya ,,,,,,,
Guillermo Uribe Holguín ,Uribe Holguín ,,,,,,
Juan de Urrede ,de Urrede ,,,,,,
Anton Urspruch ,Urspruch ,,,,,,
Francesco Usper  ,Usper  ,,,,,,
Galina Ustvolskaya ,Ustvolskaya ,,,,,,
Alexander Utendal ,Utendal ,,,,,,
Francesco Uttini ,Uttini ,,,,,,
Yolande Uyttenhove ,Uyttenhove ,,,,,,
Nicola Vaccai ,Vaccai ,,,,,,
Pierre Vachon ,Vachon ,,,,,,
Jacobus Vaet ,Vaet ,,,,,,
Stasys Vainiūnas  ,Vainiūnas  ,,,,,,
Fartein Valen ,Valen ,,,,,,
Antonio Valente ,Valente ,,,,,,
Vincenzo Valente ,Valente ,,,,,,
Giovanni Valentini ,Valentini ,,,,,,
Giuseppe Valentini ,Valentini ,,,,,,
Jean Vallerand ,Vallerand ,,,,,,
Nicolas Vallet ,Vallet ,,,,,,
Francesco Antonio Vallotti ,Antonio Vallotti ,,,,,,
Francisco Valls ,Valls ,,,,,,
David Van Tieghem ,Van Tieghem ,,,,,,
David Van Vactor ,Van Vactor ,,,,,,
Jules Van Nuffel ,Van Nuffel ,,,,,,
Komitas Vardapet ,Vardapet ,,,,,,
Víctor Varela ,Varela ,,,,,,
Edgard Varèse ,Varèse ,,,,,,
Urbán de Vargas ,de Vargas ,,,,,,
Alexander Egorovich Varlamov ,Egorovich Varlamov ,,,,,,
Alexander Vladimirovich Varlamov ,Vladimirovich Varlamov ,,,,,,
Louis Varney ,Varney ,,,,,,
Pēteris Vasks ,Vasks ,,,,,,
Ralph Vaughan Williams ,Vaughan Williams ,,,,,,
Orazio Vecchi ,Vecchi ,,,,,,
Artemy Vedel ,Vedel ,,,,,,
Claudio Veggio ,Veggio ,,,,,,
Václav Jindřich Veit ,Jindřich Veit ,,,,,,
Pavel Josef Vejvanovský ,Josef Vejvanovský ,,,,,,
Jacob ter Veldhuis ,ter Veldhuis ,,,,,,
Caetano Veloso ,Veloso ,,,,,,
Ian Venables ,Venables ,,,,,,
Gaetano Veneziano ,Veneziano ,,,,,,
Alexander Veprik ,Veprik ,,,,,,
Antonio Veracini ,Veracini ,,,,,,
Carl Verbraeken ,Verbraeken ,,,,,,
Francesco Maria Veracini ,Maria Veracini ,,,,,,
Theo Verbey ,Verbey ,,,,,,
Philippe Verdelot ,Verdelot ,,,,,,
Giuseppe Verdi ,Verdi ,,,,,,
Cornelis Verdonck ,Verdonck ,,,,,,
Sándor Veress ,Veress ,,,,,,
Johannes Verhulst ,Verhulst ,,,,,,
Gaspar de Verlit ,de Verlit ,,,,,,
Pierre Vermont ,Vermont ,,,,,,
Matthijs Vermeulen ,Vermeulen ,,,,,,
Alexey Verstovsky ,Verstovsky ,,,,,,
Michael Vetter ,Vetter ,,,,,,
Nicolaus Vetter ,Vetter ,,,,,,
Lodovico Grossi da Viadana ,Grossi da Viadana ,,,,,,
Pauline Viardot ,Viardot ,,,,,,
Tomás Luis de Victoria ,Luis de Victoria ,,,,,,
Gerard Victory ,Victory ,,,,,,
Jacobus Vide ,Vide ,,,,,,
Johann Vierdanck ,Vierdanck ,,,,,,
Louis Vierne ,Vierne ,,,,,,
Henri François Joseph Vieuxtemps ,François Joseph Vieuxtemps ,,,,,,
Heitor Villa-Lobos ,Villa-Lobos ,,,,,,
Ángel Villoldo ,Villoldo ,,,,,,
Giovanni Battista Viotti ,Battista Viotti ,,,,,,
Giulio Viozzi ,Viozzi ,,,,,,
Ezequiel Viñao ,Viñao ,,,,,,
Leonardo Vinci ,Vinci ,,,,,,
Carl Vine ,Vine ,,,,,,
Param Vir ,Vir ,,,,,,
Frédéric Viret ,Viret ,,,,,,
Robert de Visée ,de Visée ,,,,,,
Ivan Vïshnegradsky ,Vïshnegradsky ,,,,,,
Giovanni Battista Vitali ,Battista Vitali ,,,,,,
Jan August Vitásek ,August Vitásek ,,,,,,
Philippe de Vitry ,de Vitry ,,,,,,
Franco Vittadini ,Vittadini ,,,,,,
Antonio Vivaldi ,Vivaldi ,,,,,,
Amadeo Vives ,Vives ,,,,,,
Giovanni Buonaventura Viviani ,Buonaventura Viviani ,,,,,,
Claude Vivier ,Vivier ,,,,,,
Lucrezia Orsina Vizzana ,Orsina Vizzana ,,,,,,
Roman Vlad ,Vlad ,,,,,,
Pancho Vladigerov ,Vladigerov ,,,,,,
Wladimir Vogel ,Vogel ,,,,,,
Georg Joseph Vogler ,Joseph Vogler ,,,,,,
Johann Caspar Vogler ,Caspar Vogler ,,,,,,
Max Vogrich ,Vogrich ,,,,,,
Hans Vogt ,Vogt ,,,,,,
Robert Voisey ,Voisey ,,,,,,
Kevin Volans ,Volans ,,,,,,
Robert Volkmann ,Volkmann ,,,,,,
Andrei Volkonsky ,Volkonsky ,,,,,,
Alexander Voormolen ,Voormolen ,,,,,,
Andy Vores ,Vores ,,,,,,
Jan Václav Voříšek ,Václav Voříšek ,,,,,,
Antonín Vranický  ,Vranický  ,,,,,,
Albena Petrovic-Vratchanska ,Petrovic-Vratchanska ,,,,,,
Jan Vriend ,Vriend ,,,,,,
Klaas de Vries ,de Vries ,,,,,,
Alexander Vustin ,Vustin ,,,,,,
Hubert Waelrant ,Waelrant ,,,,,,
Johan Wagenaar ,Wagenaar ,,,,,,
Max Wagenknecht ,Wagenknecht ,,,,,,
Georg Christoph Wagenseil ,Christoph Wagenseil ,,,,,,
Ignatz Waghalter ,Waghalter ,,,,,,
Melinda Wagner ,Wagner ,,,,,,
Richard Wagner ,Wagner ,,,,,,
Wolfram Wagner ,Wagner ,,,,,,
Siegfried Wagner ,Wagner ,,,,,,
Rudolf Wagner-Régeny ,Wagner-Régeny ,,,,,,
Adam z Wągrowca  ,z Wągrowca  ,,,,,,
Émile Waldteufel ,Waldteufel ,,,,,,
Ernest Walker ,Walker ,,,,,,
George Walker ,Walker ,,,,,,
William Walker ,Walker ,,,,,,
Michael Waller ,Waller ,,,,,,
Stewart Wallace ,Wallace ,,,,,,
William Vincent Wallace ,Vincent Wallace ,,,,,,
Joelle Wallach ,Wallach ,,,,,,
Craig Walsh ,Walsh ,,,,,,
Bruno Walter ,Walter ,,,,,,
Johann Walter  ,Walter  ,,,,,,
Walther von der Vogelweide ,von der Vogelweide ,,,,,,
Johann Gottfried Walther ,Gottfried Walther ,,,,,,
Johann Jakob Walther ,Jakob Walther ,,,,,,
William Walton ,Walton ,,,,,,
Johann Baptist Wanhal  ,Baptist Wanhal  ,,,,,,
Johann Wanning ,Wanning ,,,,,,
John Ward ,Ward ,,,,,,
Robert Ward ,Ward ,,,,,,
Peter Warlock ,Warlock ,,,,,,
Harry Warren ,Warren ,,,,,,
Rodney Waschka II ,Waschka II ,,,,,,
Unico Wilhelm van Wassenaer ,Wilhelm van Wassenaer ,,,,,,
Graham Waterhouse ,Waterhouse ,,,,,,
Niel van der Watt ,van der Watt ,,,,,,
Franz Waxman ,Waxman ,,,,,,
George James Webb ,James Webb ,,,,,,
Jimmy Webb ,Webb ,,,,,,
Samuel Webbe  ,Webbe  ,,,,,,
Andrew Lloyd Webber ,Lloyd Webber ,,,,,,
William Lloyd Webber ,Lloyd Webber ,,,,,,
Julie von Webenau ,von Webenau ,,,,,,
Vilma von Webenau ,von Webenau ,,,,,,
Ben Weber ,Weber ,,,,,,
Carl Maria von Weber ,Maria von Weber ,,,,,,
Anton Webern ,Webern ,,,,,,
Matthias Weckmann ,Weckmann ,,,,,,
Gaspar van Weerbeke ,van Weerbeke ,,,,,,
Thomas Weelkes ,Weelkes ,,,,,,
Joseph Weigl ,Weigl ,,,,,,
Kurt Weill ,Weill ,,,,,,
Mieczysław Weinberg  ,Weinberg  ,,,,,,
Jaromír Weinberger ,Weinberger ,,,,,,
Leó Weiner ,Weiner ,,,,,,
Felix Weingartner ,Weingartner ,,,,,,
Judith Weir ,Weir ,,,,,,
Hugo Weisgall ,Weisgall ,,,,,,
Sylvius Leopold Weiss ,Leopold Weiss ,,,,,,
Michael Weiße ,Weiße ,,,,,,
Julius Weissenborn ,Weissenborn ,,,,,,
Dan Welcher ,Welcher ,,,,,,
John Weldon ,Weldon ,,,,,,
Egon Wellesz ,Wellesz ,,,,,,
Johann Baptist Wendling ,Baptist Wendling ,,,,,,
Andreas Werckmeister ,Werckmeister ,,,,,,
André Werner ,Werner ,,,,,,
Gregor Joseph Werner ,Joseph Werner ,,,,,,
Richard Wernick ,Wernick ,,,,,,
Giaches de Wert ,de Wert ,,,,,,
Charles Wesley ,Wesley ,,,,,,
Charles Wesley junior ,Wesley junior ,,,,,,
Samuel Wesley ,Wesley ,,,,,,
Samuel Sebastian Wesley ,Sebastian Wesley ,,,,,,
Martin Wesley-Smith ,Wesley-Smith ,,,,,,
Mark Wessel ,Wessel ,,,,,,
Peter Westergaard ,Westergaard ,,,,,,
Johann Paul von Westhoff ,Paul von Westhoff ,,,,,,
Richard Wetz ,Wetz ,,,,,,
Christoph Ernst Friedrich Weyse ,Ernst Friedrich Weyse ,,,,,,
Paul W. Whear ,W. Whear ,,,,,,
Scott Wheeler ,Wheeler ,,,,,,
Eric Whitacre ,Whitacre ,,,,,,
James Whitbourn ,Whitbourn ,,,,,,
Benjamin Franklin White ,Franklin White ,,,,,,
John White ,White ,,,,,,
José Silvestre White Lafitte ,Silvestre White Lafitte ,,,,,,
Gillian Whitehead ,Whitehead ,,,,,,
Percy Whitlock ,Whitlock ,,,,,,
Thomas Whythorne ,Whythorne ,,,,,,
Erasmus Widmann ,Widmann ,,,,,,
Jörg Widmann ,Widmann ,,,,,,
Charles-Marie Widor ,Widor ,,,,,,
Henryk Wieniawski ,Wieniawski ,,,,,,
Johan Wikmanson ,Wikmanson ,,,,,,
Mack Wilberg ,Wilberg ,,,,,,
Philip Wilby ,Wilby ,,,,,,
John Wilbye ,Wilbye ,,,,,,
Alec Wilder ,Wilder ,,,,,,
Philip van Wilder ,van Wilder ,,,,,,
Johann Hugo von Wilderer ,Hugo von Wilderer ,,,,,,
Wilhelmine of Prussia ,of Prussia ,,,,,,
Adrian Willaert ,Willaert ,,,,,,
Healey Willan ,Willan ,,,,,,
